basket_id,Branch,Customer Name,Item Description,Qty,Price,Line Total,Is Cancellation,Is_Modifier
Conut Jnah__Person_0030,Conut Jnah,Person_0030,CONUT THE ONE,1.0,893918.92,893918.92,0,0
Conut Jnah__Person_0030,Conut Jnah,Person_0030,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0030,Conut Jnah,Person_0030,ICE CREAM ON THE SIDE,1.0,0.0,0.0,0,1
Conut Jnah__Person_0030,Conut Jnah,Person_0030,NUTELLA SAUCE . (R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0030,Conut Jnah,Person_0030,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0030,Conut Jnah,Person_0030,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0030,Conut Jnah,Person_0030,NUTELLA SPREAD CONUT.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0030,Conut Jnah,Person_0030,NUTELLA SPREAD CONUT.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0030,Conut Jnah,Person_0030,"STRAWBERRY , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0030,Conut Jnah,Person_0030,"WHIPPED CREAM ,",1.0,0.0,0.0,0,1
Conut Jnah__Person_0031,Conut Jnah,Person_0031,"CARAMEL SAUCE, (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0031,Conut Jnah,Person_0031,"CARAMEL SAUCE, (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0031,Conut Jnah,Person_0031,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0031,Conut Jnah,Person_0031,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0031,Conut Jnah,Person_0031,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0031,Conut Jnah,Person_0031,LOTUS SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0031,Conut Jnah,Person_0031,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0031,Conut Jnah,Person_0031,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0031,Conut Jnah,Person_0031,WHITE CHOCOLATE SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0032,Conut Jnah,Person_0032,BROWNIES . (R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0032,Conut Jnah,Person_0032,CHIMNEY BOSTON CHEESECAKE,1.0,1311081.08,1311081.08,0,0
Conut Jnah__Person_0032,Conut Jnah,Person_0032,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0032,Conut Jnah,Person_0032,CHIMNEY THE ORIGINAL,1.0,1191891.89,1191891.89,0,0
Conut Jnah__Person_0032,Conut Jnah,Person_0032,CRUSHED LOTUS .(R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0032,Conut Jnah,Person_0032,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0032,Conut Jnah,Person_0032,ICE CREAM ON THE SIDE,1.0,0.0,0.0,0,1
Conut Jnah__Person_0032,Conut Jnah,Person_0032,"NO SPREAD,,",1.0,0.0,0.0,0,1
Conut Jnah__Person_0032,Conut Jnah,Person_0032,NO TOPPINGS,1.0,0.0,0.0,0,1
Conut Jnah__Person_0032,Conut Jnah,Person_0032,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0032,Conut Jnah,Person_0032,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0032,Conut Jnah,Person_0032,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0032,Conut Jnah,Person_0032,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0032,Conut Jnah,Person_0032,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0033,Conut Jnah,Person_0033,CHIMNEY BERRY MIX,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0033,Conut Jnah,Person_0033,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0033,Conut Jnah,Person_0033,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0033,Conut Jnah,Person_0033,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0033,Conut Jnah,Person_0033,"WHIPPED CREAM ,",1.0,0.0,0.0,0,1
Conut Jnah__Person_0034,Conut Jnah,Person_0034,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0034,Conut Jnah,Person_0034,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0034,Conut Jnah,Person_0034,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0034,Conut Jnah,Person_0034,LOTUS SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0034,Conut Jnah,Person_0034,NO TOPPINGS,1.0,0.0,0.0,0,1
Conut Jnah__Person_0034,Conut Jnah,Person_0034,NO TOPPINGS,1.0,0.0,0.0,0,1
Conut Jnah__Person_0034,Conut Jnah,Person_0034,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0034,Conut Jnah,Person_0034,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0034,Conut Jnah,Person_0034,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0035,Conut Jnah,Person_0035,"CARAMEL SAUCE, (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0035,Conut Jnah,Person_0035,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0035,Conut Jnah,Person_0035,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0035,Conut Jnah,Person_0035,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0035,Conut Jnah,Person_0035,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0036,Conut Jnah,Person_0036,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0036,Conut Jnah,Person_0036,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0036,Conut Jnah,Person_0036,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0036,Conut Jnah,Person_0036,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0036,Conut Jnah,Person_0036,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0037,Conut Jnah,Person_0037,BOSTON CHEESECAKE CONUT,1.0,0.0,0.0,0,1
Conut Jnah__Person_0037,Conut Jnah,Person_0037,"BROWNIES , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0037,Conut Jnah,Person_0037,"CARAMEL SAUCE , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0037,Conut Jnah,Person_0037,"CARAMEL SAUCE , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0037,Conut Jnah,Person_0037,CONUT COMBO,1.0,2741351.34,2741351.34,0,0
Conut Jnah__Person_0037,Conut Jnah,Person_0037,CONUT THE ONE,1.0,893918.92,893918.92,0,0
Conut Jnah__Person_0037,Conut Jnah,Person_0037,CONUT THE ONE,1.0,893918.92,893918.92,0,0
Conut Jnah__Person_0037,Conut Jnah,Person_0037,CONUT TRIPLE CHOCOLATE,1.0,924378.38,924378.38,0,0
Conut Jnah__Person_0037,Conut Jnah,Person_0037,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0037,Conut Jnah,Person_0037,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0037,Conut Jnah,Person_0037,NUTELLA SAUCE . (R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0037,Conut Jnah,Person_0037,NUTELLA SPREAD CONUT.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0037,Conut Jnah,Person_0037,NUTELLA SPREAD CONUT.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0037,Conut Jnah,Person_0037,PISTACHIO CONUT,1.0,0.0,0.0,0,1
Conut Jnah__Person_0037,Conut Jnah,Person_0037,"STRAWBERRY , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0037,Conut Jnah,Person_0037,"STRAWBERRY , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0037,Conut Jnah,Person_0037,THE ONE CONUT,1.0,0.0,0.0,0,1
Conut Jnah__Person_0037,Conut Jnah,Person_0037,TRIPLE CHOCOLATE CONUT,1.0,0.0,0.0,0,1
Conut Jnah__Person_0037,Conut Jnah,Person_0037,WHITE CHOCOLATE SPREAD CONUT.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0038,Conut Jnah,Person_0038,"CARAMEL SAUCE, (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0038,Conut Jnah,Person_0038,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0038,Conut Jnah,Person_0038,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0038,Conut Jnah,Person_0038,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0038,Conut Jnah,Person_0038,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0038,Conut Jnah,Person_0038,CLASSIC CHIMNEY,1.0,595945.95,595945.95,0,0
Conut Jnah__Person_0038,Conut Jnah,Person_0038,CLASSIC CHIMNEY,1.0,595945.95,595945.95,0,0
Conut Jnah__Person_0038,Conut Jnah,Person_0038,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0038,Conut Jnah,Person_0038,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0038,Conut Jnah,Person_0038,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0038,Conut Jnah,Person_0038,PRESSED,1.0,0.0,0.0,0,1
Conut Jnah__Person_0038,Conut Jnah,Person_0038,PRESSED,1.0,0.0,0.0,0,1
Conut Jnah__Person_0038,Conut Jnah,Person_0038,CAFFE LATTE,1.0,417162.16,417162.16,0,0
Conut Jnah__Person_0038,Conut Jnah,Person_0038,"CARAMEL SAUCE ,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0038,Conut Jnah,Person_0038,"CARAMEL SAUCE, (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0038,Conut Jnah,Person_0038,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0038,Conut Jnah,Person_0038,DELIVERY CHARGE,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0038,Conut Jnah,Person_0038,FULL FAT MILK,1.0,0.0,0.0,0,1
Conut Jnah__Person_0038,Conut Jnah,Person_0038,HOT,1.0,0.0,0.0,0,1
Conut Jnah__Person_0038,Conut Jnah,Person_0038,MINI THE ONE,1.0,507216.22,507216.22,0,0
Conut Jnah__Person_0038,Conut Jnah,Person_0038,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0038,Conut Jnah,Person_0038,NUTELLA SPREAD MINI.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0038,Conut Jnah,Person_0038,REGULAR.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0038,Conut Jnah,Person_0038,STRAWBERRY .(R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0038,Conut Jnah,Person_0038,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,BROWNIES . (R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,"CARAMEL SAUCE, (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,CHIMNEY PISTACHIO,1.0,1430270.27,1430270.27,0,0
Conut Jnah__Person_0138,Conut Jnah,Person_0138,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0138,Conut Jnah,Person_0138,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0138,Conut Jnah,Person_0138,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0138,Conut Jnah,Person_0138,CONUT TRIPLE CHOCOLATE,1.0,924378.38,924378.38,0,0
Conut Jnah__Person_0138,Conut Jnah,Person_0138,HOT,1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,HOT,1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,"NO SPREAD,,",1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,NUTELLA SAUCE . (R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,REGULAR.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,REGULAR.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,SINGLE ESPRESSO,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0138,Conut Jnah,Person_0138,SINGLE ESPRESSO,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0138,Conut Jnah,Person_0138,"STRAWBERRY , (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0138,Conut Jnah,Person_0138,WATER,1.0,79459.45,79459.45,0,0
Conut Jnah__Person_0138,Conut Jnah,Person_0138,WATER,1.0,79459.45,79459.45,0,0
Conut Jnah__Person_0138,Conut Jnah,Person_0138,WHITE CHOCOLATE SPREAD CONUT.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0139,Conut Jnah,Person_0139,[CARAMEL DRESSING],1.0,0.0,0.0,0,1
Conut Jnah__Person_0139,Conut Jnah,Person_0139,BROWNIES . (R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0139,Conut Jnah,Person_0139,BROWNIES . (R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0139,Conut Jnah,Person_0139,"CARAMEL SAUCE, (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0139,Conut Jnah,Person_0139,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0139,Conut Jnah,Person_0139,CHIMNEY TRIPLE CHOCOLATE,1.0,1311081.08,1311081.08,0,0
Conut Jnah__Person_0139,Conut Jnah,Person_0139,CHIMNEY TRIPLE CHOCOLATE,1.0,1311081.08,1311081.08,0,0
Conut Jnah__Person_0139,Conut Jnah,Person_0139,FULL FAT MILK,1.0,0.0,0.0,0,1
Conut Jnah__Person_0139,Conut Jnah,Person_0139,NO WHIPPED CREAM,1.0,0.0,0.0,0,1
Conut Jnah__Person_0139,Conut Jnah,Person_0139,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0139,Conut Jnah,Person_0139,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0139,Conut Jnah,Person_0139,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0139,Conut Jnah,Person_0139,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0139,Conut Jnah,Person_0139,TOFFEE NUT MILKSHAKE,1.0,774729.73,774729.73,0,0
Conut Jnah__Person_0139,Conut Jnah,Person_0139,WHITE CHOCOLATE SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0139,Conut Jnah,Person_0139,WHITE CHOCOLATE SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0140,Conut Jnah,Person_0140,CHOCOLATE SAUCE,1.0,90054.05,90054.05,0,0
Conut Jnah__Person_0140,Conut Jnah,Person_0140,CLASSIC CHIMNEY,1.0,595945.95,595945.95,0,0
Conut Jnah__Person_0140,Conut Jnah,Person_0140,FULL FAT MILK,1.0,0.0,0.0,0,1
Conut Jnah__Person_0140,Conut Jnah,Person_0140,FULL FAT MILK,1.0,0.0,0.0,0,1
Conut Jnah__Person_0140,Conut Jnah,Person_0140,HOT MILK,1.0,178783.78,178783.78,0,0
Conut Jnah__Person_0140,Conut Jnah,Person_0140,HOT MILK,1.0,178783.78,178783.78,0,0
Conut Jnah__Person_0140,Conut Jnah,Person_0140,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0140,Conut Jnah,Person_0140,PRESSED,1.0,0.0,0.0,0,1
Conut Jnah__Person_0140,Conut Jnah,Person_0140,VANILLA SYRUP,1.0,90054.05,90054.05,0,0
Conut Jnah__Person_0141,Conut Jnah,Person_0141,[NO DRESSING],1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,BROWNIES . (R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,BROWNIES . (R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,"CARAMEL SAUCE ,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,"CARAMEL SAUCE, (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,"CARAMEL SAUCE, (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,CHIMNEY BOSTON CHEESECAKE,1.0,1311081.08,1311081.08,0,0
Conut Jnah__Person_0141,Conut Jnah,Person_0141,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0141,Conut Jnah,Person_0141,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0141,Conut Jnah,Person_0141,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0141,Conut Jnah,Person_0141,CHIMNEY TRIPLE CHOCOLATE,1.0,1311081.08,1311081.08,0,0
Conut Jnah__Person_0141,Conut Jnah,Person_0141,CHIMNEY TRIPLE CHOCOLATE,1.0,1311081.08,1311081.08,0,0
Conut Jnah__Person_0141,Conut Jnah,Person_0141,CLASSIC CHIMNEY,1.0,595945.95,595945.95,0,0
Conut Jnah__Person_0141,Conut Jnah,Person_0141,CRUSHED LOTUS .(R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,FRUIT LOOPS MILKSHAKE,1.0,774729.73,774729.73,0,0
Conut Jnah__Person_0141,Conut Jnah,Person_0141,FULL FAT MILK,1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,MINI THE ONE,1.0,507216.22,507216.22,0,0
Conut Jnah__Person_0141,Conut Jnah,Person_0141,NO SPREAD,1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,"NO SPREAD,,",1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,NO WHIPPED CREAM,1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,NUTELLA SPREAD MINI.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,"PISTACHIO SAUCE ,(P)",1.0,40540.54,40540.54,0,0
Conut Jnah__Person_0141,Conut Jnah,Person_0141,PRESSED,1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,STRAWBERRY .(R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,WATER,1.0,79459.45,79459.45,0,0
Conut Jnah__Person_0141,Conut Jnah,Person_0141,WHITE CHOCOLATE SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0141,Conut Jnah,Person_0141,WHITE CHOCOLATE SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,[CHOCOLATE DRESSING],1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,BLUEBERRIES.,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0142,Conut Jnah,Person_0142,BLUEBERRIES.,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0142,Conut Jnah,Person_0142,BLUEBERRIES.,1.0,238378.38,238378.38,0,0
Conut Jnah__Person_0142,Conut Jnah,Person_0142,BROWNIES . (R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,BROWNIES . (R),1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,BROWNIES.,1.0,178783.78,178783.78,0,0
Conut Jnah__Person_0142,Conut Jnah,Person_0142,CAFFE LATTE,1.0,417162.16,417162.16,0,0
Conut Jnah__Person_0142,Conut Jnah,Person_0142,CARAMEL MACHIATO,1.0,536351.34,536351.34,0,0
Conut Jnah__Person_0142,Conut Jnah,Person_0142,"CARAMEL SAUCE, (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,"CARAMEL SAUCE, (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,"CARAMEL SAUCE, (R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,CHIMNEY BERRY MIX,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0142,Conut Jnah,Person_0142,CHIMNEY PISTACHIO,1.0,1430270.27,1430270.27,0,0
Conut Jnah__Person_0142,Conut Jnah,Person_0142,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0142,Conut Jnah,Person_0142,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0142,Conut Jnah,Person_0142,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0142,Conut Jnah,Person_0142,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0142,Conut Jnah,Person_0142,CHIMNEY THE ONE,1.0,1251486.48,1251486.48,0,0
Conut Jnah__Person_0142,Conut Jnah,Person_0142,CLASSIC CHIMNEY,1.0,595945.95,595945.95,0,0
Conut Jnah__Person_0142,Conut Jnah,Person_0142,DOUBLE CHOCOLATE MILKSHAKE,1.0,774729.73,774729.73,0,0
Conut Jnah__Person_0142,Conut Jnah,Person_0142,FULL FAT MILK,1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,FULL FAT MILK,1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,HOT,1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,ICED,1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,NO SPREAD,1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,"NUTELLA SAUCE,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,NUTELLA SAUCE.,1.0,178783.78,178783.78,0,0
Conut Jnah__Person_0142,Conut Jnah,Person_0142,NUTELLA SPREAD CHIMNEY,1.0,178783.78,178783.78,0,0
Conut Jnah__Person_0142,Conut Jnah,Person_0142,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,NUTELLA SPREAD CHIMNEY.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,PRESSED,1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,REGULAR.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,REGULAR.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,SKIMMED MILK.,1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
Conut Jnah__Person_0142,Conut Jnah,Person_0142,"STRAWBERRY,(R)",1.0,0.0,0.0,0,1
